NUM_POSTE;AN;MOIS;JOUR;AMP;TX;TN;TM;TMC;UX;UN;UM;TVM;RR;HOM;HOX;HON;RR;RG;RGC;PAR;ETPP;ETPPC;ETP;EP;BAC;VX;V;GVX
63113001;1948;10;5;5.0;15.4;10.4;11.3;12.9;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;599;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;6;14.0;14.6;0.6;7.8;7.6;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1566;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;7;17.0;17.0;0.0;7.4;8.5;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1247;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;8;17.4;17.0;-0.4;8.5;8.3;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1588;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;9;18.2;18.8;0.6;9.0;9.7;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1622;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;10;20.6;20.6;0.0;10.6;10.3;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1680;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;11;17.6;22.6;5.0;13.1;13.8;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1653;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;12;16.1;23.7;7.6;16.0;15.7;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1379;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;13;9.4;19.2;9.8;14.3;14.5;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;818;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;14;13.2;22.4;9.2;15.6;15.8;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;995;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;15;11.2;17.8;6.6;12.0;12.2;NA;NA;NA;NA;0.8;NA;NA;NA;0.8;NA;640;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;16;13.8;20.0;6.2;13.9;13.1;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;713;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;17;11.0;22.2;11.2;16.5;16.7;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;796;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;18;5.6;19.9;14.3;15.8;17.1;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;608;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;19;7.3;13.4;6.1;7.7;9.8;NA;NA;NA;NA;4.5;NA;NA;NA;4.5;NA;591;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;20;11.9;12.7;0.8;5.8;6.8;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1058;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;21;15.5;14.3;-1.2;6.1;6.6;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1441;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;22;17.2;16.4;-0.8;7.0;7.8;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1427;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;23;16.0;17.2;1.2;9.8;9.2;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1413;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;24;14.4;19.6;5.2;11.4;12.4;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1388;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;25;18.0;23.8;5.8;16.7;14.8;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;720;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;26;7.2;15.8;8.6;10.6;12.2;NA;NA;NA;NA;13.5;NA;NA;NA;13.5;NA;315;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;27;3.4;8.4;5.0;5.4;6.7;NA;NA;NA;NA;7.0;NA;NA;NA;7.0;NA;311;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;28;10.1;11.0;0.9;5.2;5.9;NA;NA;NA;NA;0.1;NA;NA;NA;0.1;NA;1016;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;29;11.0;11.4;0.4;5.6;5.9;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;567;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;30;9.1;9.7;0.6;5.1;5.2;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;682;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;10;31;2.4;5.4;3.0;4.1;4.2;NA;NA;NA;NA;0.1;NA;NA;NA;0.1;NA;294;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;1;6.7;9.7;3.0;5.4;6.3;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;905;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;2;10.8;13.0;2.2;9.0;7.6;NA;NA;NA;NA;2.6;NA;NA;NA;2.6;NA;325;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;3;9.3;16.4;7.1;12.2;11.8;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;486;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;4;8.9;16.9;8.0;12.3;12.4;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;471;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;5;7.0;16.8;9.8;12.7;13.3;NA;NA;NA;NA;3.6;NA;NA;NA;3.6;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;6;7.8;14.2;6.4;10.6;10.3;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;517;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;7;9.4;16.8;7.4;12.7;12.1;NA;NA;NA;NA;4.2;NA;NA;NA;4.2;NA;474;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;8;4.6;12.0;7.4;7.9;9.7;NA;NA;NA;NA;0.7;NA;NA;NA;0.7;NA;310;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;9;2.9;6.2;3.3;4.3;4.8;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;260;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;10;15.4;15.4;0.0;6.3;7.7;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1097;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;11;16.0;16.0;0.0;5.1;8.0;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1087;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;12;21.2;18.6;-2.6;6.7;8.0;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1076;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;13;21.0;21.8;0.8;9.5;11.3;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;1065;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;14;17.1;21.7;4.6;11.4;13.2;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;958;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;15;16.9;19.5;2.6;11.4;11.1;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;423;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;16;2.4;11.8;9.4;10.2;10.6;NA;NA;NA;NA;0.3;NA;NA;NA;0.3;NA;289;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;17;5.0;12.0;7.0;9.4;9.5;NA;NA;NA;NA;0.2;NA;NA;NA;0.2;NA;234;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;18;13.6;13.7;0.1;7.2;6.9;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;19;11.8;15.4;3.6;7.0;9.5;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;955;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;20;15.0;13.2;-1.8;4.3;5.7;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;787;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;21;10.7;10.9;0.2;3.4;5.5;NA;NA;NA;NA;0.3;NA;NA;NA;0.3;NA;680;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;22;8.0;6.0;-2.0;4.2;2.0;NA;NA;NA;NA;0.1;NA;NA;NA;0.1;NA;220;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;23;8.7;10.3;1.6;4.0;6.0;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;529;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;24;2.4;2.4;0.0;1.1;1.2;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;215;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;25;6.0;3.0;-3.0;-0.9;0.0;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;535;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;26;19.0;13.0;-6.0;1.3;3.5;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;883;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;27;14.9;10.0;-4.9;1.2;2.5;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;876;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;28;16.0;9.4;-6.6;-0.4;1.4;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;870;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;29;16.1;8.8;-7.3;-1.1;0.8;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;863;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;11;30;17.2;9.2;-8.0;-1.9;0.6;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;857;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;1;19.5;12.6;-6.9;2.3;2.9;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;851;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;2;22.8;19.4;-3.4;8.0;8.0;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;845;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;3;19.0;18.2;-0.8;11.6;8.7;NA;NA;NA;NA;1.1;NA;NA;NA;1.1;NA;832;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;4;3.9;12.1;8.2;8.4;10.1;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;301;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;5;10.3;12.5;2.2;6.6;7.3;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;807;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;6;13.4;16.4;3.0;11.0;9.7;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;629;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;7;10.1;17.1;7.0;11.7;12.1;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;461;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;8;5.1;15.4;10.3;12.7;12.9;NA;NA;NA;NA;0.9;NA;NA;NA;0.9;NA;204;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;9;5.4;14.3;8.9;8.3;11.6;NA;NA;NA;NA;0.1;NA;NA;NA;0.1;NA;396;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;10;9.2;11.2;2.0;7.5;6.6;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;402;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;11;11.0;14.6;3.6;12.1;9.1;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;201;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;12;5.4;15.8;10.4;11.4;13.1;NA;NA;NA;NA;10.4;NA;NA;NA;10.4;NA;185;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;13;10.4;12.4;2.0;7.4;7.2;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;786;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;14;11.0;16.6;5.6;10.6;11.1;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;498;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;15;3.6;12.6;9.0;9.8;10.8;NA;NA;NA;NA;0.6;NA;NA;NA;0.6;NA;183;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;16;8.8;8.0;-0.8;2.4;3.6;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;438;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;17;8.6;6.6;-2.0;4.2;2.3;NA;NA;NA;NA;1.0;NA;NA;NA;1.0;NA;182;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;18;6.0;5.4;-0.6;1.5;2.4;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;276;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;19;8.0;3.2;-4.8;-2.2;-0.8;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;770;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;20;6.0;-0.8;-6.8;-3.9;-3.8;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;181;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;21;4.3;-3.7;-8.0;-5.2;-5.8;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;181;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;22;2.0;-4.2;-6.2;-5.2;-5.2;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;181;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;23;7.5;-0.3;-7.8;-5.7;-4.1;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;508;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;24;14.1;4.0;-10.1;-4.2;-3.1;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;778;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;25;5.2;-3.6;-8.8;-6.5;-6.2;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;327;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;26;5.5;-3.6;-9.1;-6.9;-6.4;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;182;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;27;19.9;8.5;-11.4;-2.4;-1.4;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;672;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;28;23.0;11.6;-11.4;5.1;0.1;NA;NA;NA;NA;0.2;NA;NA;NA;0.2;NA;520;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;29;5.2;7.6;2.4;4.2;5.0;NA;NA;NA;NA;0.7;NA;NA;NA;0.7;NA;184;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;30;9.6;8.2;-1.4;4.0;3.4;NA;NA;NA;NA;1.0;NA;NA;NA;1.0;NA;663;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1948;12;31;5.8;7.8;2.0;5.2;4.9;NA;NA;NA;NA;0.0;NA;NA;NA;0.0;NA;644;NA;NA;NA;NA;NA;NA;NA;NA;NA
63113001;1949;1;1;9.0;10.8;1.8;6.9;6.3;97;42;NA;7.1;1.1;NA;NA;NA;1.1;NA;572;NA;NA;NA;NA;NA;NA;25.0;8.5;200
63113001;1949;1;2;3.6;5.6;2.0;4.0;3.8;97;62;NA;6.4;0.1;NA;NA;NA;0.1;NA;322;NA;NA;NA;NA;NA;NA;12.0;4.1;200
63113001;1949;1;3;6.8;8.8;2.0;3.1;5.4;92;53;NA;5.8;0.0;NA;NA;NA;0.0;NA;473;NA;NA;NA;NA;NA;NA;9.0;1.9;230
63113001;1949;1;4;10.2;6.0;-4.2;1.5;0.9;96;62;NA;5.5;2.9;NA;NA;NA;2.9;NA;235;NA;NA;NA;NA;NA;NA;12.0;6.8;200
63113001;1949;1;5;5.4;8.2;2.8;6.1;5.5;100;82;NA;8.3;0.2;NA;NA;NA;0.2;NA;229;NA;NA;NA;NA;NA;NA;10.0;2.6;200
63113001;1949;1;6;1.4;6.0;4.6;5.1;5.3;100;85;NA;8.2;0.0;NA;NA;NA;0.0;NA;193;NA;NA;NA;NA;NA;NA;2.0;0.4;360
63113001;1949;1;7;2.0;4.3;2.3;3.3;3.3;100;80;NA;7.1;0.0;NA;NA;NA;0.0;NA;194;NA;NA;NA;NA;NA;NA;1.0;0.1;110
63113001;1949;1;8;2.8;3.0;0.2;1.3;1.6;100;82;NA;6.3;1.2;NA;NA;NA;1.2;NA;196;NA;NA;NA;NA;NA;NA;2.0;0.3;180
63113001;1949;1;9;2.6;3.0;0.4;1.0;1.7;100;61;NA;5.8;0.8;NA;NA;NA;0.8;NA;274;NA;NA;NA;NA;NA;NA;10.0;2.6;340
63113001;1949;1;10;3.8;0.8;-3.0;-0.6;-1.1;100;79;NA;5.1;0.0;NA;NA;NA;0.0;NA;199;NA;NA;NA;NA;NA;NA;6.0;1.6;340
63113001;1949;1;11;5.8;1.4;-4.4;-1.7;-1.5;100;74;NA;4.8;0.0;NA;NA;NA;0.0;NA;357;NA;NA;NA;NA;NA;NA;5.0;1.0;180
63113001;1949;1;12;8.1;4.4;-3.7;2.1;0.4;93;67;NA;5.5;0.0;NA;NA;NA;0.0;NA;234;NA;NA;NA;NA;NA;NA;13.0;4.1;340
63113001;1949;1;13;5.0;2.6;-2.4;-1.0;0.1;98;66;NA;5.1;0.0;NA;NA;NA;0.0;NA;237;NA;NA;NA;NA;NA;NA;7.0;0.4;360
63113001;1949;1;14;12.4;6.2;-6.2;0.8;0.0;100;74;NA;5.9;11.5;NA;NA;NA;11.5;NA;207;NA;NA;NA;NA;NA;NA;6.0;0.3;320
63113001;1949;1;15;7.3;10.8;3.5;7.8;7.2;100;74;NA;9.2;3.0;NA;NA;NA;3.0;NA;209;NA;NA;NA;NA;NA;NA;12.0;3.6;290
63113001;1949;1;16;3.2;10.4;7.2;8.9;8.8;94;69;NA;9.4;0.0;NA;NA;NA;0.0;NA;292;NA;NA;NA;NA;NA;NA;11.0;1.8;320
63113001;1949;1;17;5.3;10.8;5.5;6.6;8.1;97;63;NA;7.5;0.0;NA;NA;NA;0.0;NA;523;NA;NA;NA;NA;NA;NA;11.0;1.8;340
63113001;1949;1;18;9.5;10.9;1.4;6.5;6.1;95;72;NA;8.2;0.0;NA;NA;NA;0.0;NA;282;NA;NA;NA;NA;NA;NA;5.0;0.3;180
63113001;1949;1;19;13.6;13.8;0.2;5.4;7.0;98;64;NA;7.3;0.0;NA;NA;NA;0.0;NA;939;NA;NA;NA;NA;NA;NA;6.0;2.6;180
63113001;1949;1;20;11.8;9.8;-2.0;4.5;3.9;96;65;NA;6.8;0.0;NA;NA;NA;0.0;NA;956;NA;NA;NA;NA;NA;NA;10.0;0.3;180
63113001;1949;1;21;2.9;7.8;4.9;6.2;6.4;96;62;NA;7.3;0.3;NA;NA;NA;0.3;NA;224;NA;NA;NA;NA;NA;NA;7.0;1.6;180
63113001;1949;1;22;2.6;6.6;4.0;4.0;5.3;95;70;NA;6.7;0.0;NA;NA;NA;0.0;NA;346;NA;NA;NA;NA;NA;NA;4.0;1.4;290
63113001;1949;1;23;12.2;7.2;-5.0;0.4;1.1;100;51;NA;5.3;0.0;NA;NA;NA;0.0;NA;991;NA;NA;NA;NA;NA;NA;9.0;1.5;200
63113001;1949;1;24;17.4;13.4;-4.0;5.2;4.7;100;48;NA;6.5;0.0;NA;NA;NA;0.0;NA;992;NA;NA;NA;NA;NA;NA;11.0;3.0;200
63113001;1949;1;25;11.6;9.6;-2.0;3.0;3.8;98;67;NA;6.5;0.0;NA;NA;NA;0.0;NA;697;NA;NA;NA;NA;NA;NA;7.0;0.6;200
63113001;1949;1;26;13.5;11.5;-2.0;3.6;4.8;100;44;NA;5.6;0.0;NA;NA;NA;0.0;NA;1020;NA;NA;NA;NA;NA;NA;9.0;0.3;180
63113001;1949;1;27;20.2;17.2;-3.0;6.4;7.1;86;15;NA;3.6;0.0;NA;NA;NA;0.0;NA;1039;NA;NA;NA;NA;NA;NA;10.0;3.9;200
63113001;1949;1;28;12.8;15.6;2.8;7.1;9.2;69;20;NA;4.1;0.0;NA;NA;NA;0.0;NA;1059;NA;NA;NA;NA;NA;NA;16.0;4.6;200
63113001;1949;1;29;18.0;13.4;-4.6;3.2;4.4;74;27;NA;4.2;0.0;NA;NA;NA;0.0;NA;1069;NA;NA;NA;NA;NA;NA;8.0;0.5;180
63113001;1949;1;30;18.4;10.4;-8.0;0.5;1.2;100;34;NA;4.4;0.0;NA;NA;NA;0.0;NA;1080;NA;NA;NA;NA;NA;NA;9.0;1.1;340
63113001;1949;1;31;8.8;7.0;-1.8;1.9;2.6;96;46;NA;4.7;0.3;NA;NA;NA;0.3;NA;1101;NA;NA;NA;NA;NA;NA;8.0;1.8;340
63113001;1949;2;1;6.8;3.2;-3.6;0.9;-0.2;96;58;NA;5.2;0.0;NA;NA;NA;0.0;NA;278;NA;NA;NA;NA;NA;NA;10.0;3.9;360
63113001;1949;2;2;7.7;1.8;-5.9;-2.7;-2.1;96;33;NA;3.0;0.0;NA;NA;NA;0.0;NA;1133;NA;NA;NA;NA;NA;NA;12.0;4.4;360
63113001;1949;2;3;9.4;0.4;-9.0;-5.2;-4.3;95;35;NA;2.7;0.0;NA;NA;NA;0.0;NA;1145;NA;NA;NA;NA;NA;NA;4.0;0.5;340
63113001;1949;2;4;17.8;7.0;-10.8;-3.6;-1.9;100;30;NA;3.0;0.0;NA;NA;NA;0.0;NA;1157;NA;NA;NA;NA;NA;NA;3.0;0.3;200
63113001;1949;2;5;19.1;7.1;-12.0;-3.4;-2.5;94;35;NA;3.1;0.0;NA;NA;NA;0.0;NA;1178;NA;NA;NA;NA;NA;NA;3.0;0.1;230
63113001;1949;2;6;20.9;10.9;-10.0;-1.0;0.4;88;24;NA;3.3;0.0;NA;NA;NA;0.0;NA;1191;NA;NA;NA;NA;NA;NA;4.0;0.0;180
63113001;1949;2;7;22.6;14.4;-8.2;1.8;3.1;95;36;NA;4.5;0.0;NA;NA;NA;0.0;NA;713;NA;NA;NA;NA;NA;NA;8.0;0.4;230
63113001;1949;2;8;17.4;14.0;-3.4;7.1;5.3;96;37;NA;6.7;0.0;NA;NA;NA;0.0;NA;484;NA;NA;NA;NA;NA;NA;12.0;5.5;200
63113001;1949;2;9;16.3;15.9;-0.4;10.5;7.8;96;55;NA;9.7;3.1;NA;NA;NA;3.1;NA;290;NA;NA;NA;NA;NA;NA;14.0;4.9;230
63113001;1949;2;10;3.6;6.6;3.0;3.9;4.8;100;73;NA;7.4;0.0;NA;NA;NA;0.0;NA;294;NA;NA;NA;NA;NA;NA;5.0;0.4;340
63113001;1949;2;11;9.8;8.0;-1.8;2.1;3.1;96;44;NA;5.0;0.0;NA;NA;NA;0.0;NA;1143;NA;NA;NA;NA;NA;NA;6.0;1.0;340
63113001;1949;2;12;15.5;7.7;-7.8;1.9;-0.1;95;34;NA;4.3;0.3;NA;NA;NA;0.3;NA;1155;NA;NA;NA;NA;NA;NA;8.0;1.5;250
63113001;1949;2;13;3.6;4.8;1.2;3.2;3.0;90;67;NA;6.3;0.0;NA;NA;NA;0.0;NA;307;NA;NA;NA;NA;NA;NA;11.0;4.3;360
63113001;1949;2;14;7.0;7.4;0.4;1.9;3.9;100;58;NA;5.6;0.0;NA;NA;NA;0.0;NA;730;NA;NA;NA;NA;NA;NA;5.0;0.0;230
63113001;1949;2;15;17.4;12.4;-5.0;2.2;3.7;100;39;NA;5.0;0.0;NA;NA;NA;0.0;NA;1350;NA;NA;NA;NA;NA;NA;5.0;0.0;230
63113001;1949;2;16;19.8;16.2;-3.6;5.2;6.3;92;24;NA;4.9;0.0;NA;NA;NA;0.0;NA;1364;NA;NA;NA;NA;NA;NA;4.0;1.1;230
63113001;1949;2;17;16.8;16.8;0.0;8.0;8.4;67;16;NA;5.0;0.0;NA;NA;NA;0.0;NA;1184;NA;NA;NA;NA;NA;NA;8.0;1.6;200
63113001;1949;2;18;13.2;16.0;2.8;9.8;9.4;79;30;NA;7.0;0.0;NA;NA;NA;0.0;NA;730;NA;NA;NA;NA;NA;NA;11.0;0.8;230
63113001;1949;2;19;10.5;15.6;5.1;9.1;10.4;97;46;NA;8.2;0.0;NA;NA;NA;0.0;NA;957;NA;NA;NA;NA;NA;NA;6.0;0.0;230
63113001;1949;2;20;13.8;16.8;3.0;9.3;9.9;91;44;NA;8.0;0.0;NA;NA;NA;0.0;NA;1453;NA;NA;NA;NA;NA;NA;7.0;1.4;200
63113001;1949;2;21;17.2;18.0;0.8;9.0;9.4;92;35;NA;7.0;0.0;NA;NA;NA;0.0;NA;1345;NA;NA;NA;NA;NA;NA;8.0;1.3;200
63113001;1949;2;22;10.0;13.0;3.0;7.1;8.0;94;57;NA;7.8;0.0;NA;NA;NA;0.0;NA;651;NA;NA;NA;NA;NA;NA;6.0;1.0;20
63113001;1949;2;23;18.1;14.0;-4.1;5.2;4.9;100;46;NA;6.9;0.0;NA;NA;NA;0.0;NA;1508;NA;NA;NA;NA;NA;NA;4.0;0.1;360
63113001;1949;2;24;6.3;10.0;3.7;7.7;6.8;91;60;NA;7.5;0.0;NA;NA;NA;0.0;NA;357;NA;NA;NA;NA;NA;NA;3.0;0.0;340
63113001;1949;2;25;4.6;10.7;6.1;7.3;8.4;97;64;NA;8.0;0.1;NA;NA;NA;0.1;NA;374;NA;NA;NA;NA;NA;NA;7.0;0.8;340
63113001;1949;2;26;16.8;12.0;-4.8;2.8;3.6;100;50;NA;5.6;0.0;NA;NA;NA;0.0;NA;1588;NA;NA;NA;NA;NA;NA;2.0;0.0;360
63113001;1949;2;27;16.4;10.8;-5.6;3.6;2.6;100;46;NA;5.9;0.3;NA;NA;NA;0.3;NA;829;NA;NA;NA;NA;NA;NA;13.0;3.3;320
63113001;1949;2;28;6.4;8.0;1.6;2.6;4.8;86;37;NA;5.0;0.0;NA;NA;NA;0.0;NA;1181;NA;NA;NA;NA;NA;NA;9.0;2.0;340
63113001;1949;3;1;14.3;9.0;-5.3;3.5;1.8;90;59;NA;5.6;0.6;NA;NA;NA;0.6;NA;704;NA;NA;NA;NA;NA;NA;15.0;5.9;270
63113001;1949;3;2;5.6;3.6;-2.0;-0.1;0.8;89;60;NA;4.6;0.0;NA;NA;NA;0.0;NA;735;NA;NA;NA;NA;NA;NA;21.0;6.8;320
